id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,__extra_
bitclave,BitClave,CAT,364,0.0358869,0.00000341,1247150.0,17993491.0,501394406.0,1597746125.0,,-0.58,-10.95,-19.56,1520414057,
phore,Phore,PHR,365,2.55432,0.00024263,78669.0,17829789.0,6980249.0,12320249.0,,-2.8,-14.43,-17.03,1520414055,
swarm-city,Swarm City,SWT,366,2.18817,0.00020786,1133700.0,17818642.0,8143171.0,8143171.0,,0.06,-2.57,8.53,1520414048,
remme,Remme,REM,367,0.0301289,0.00000286,610925.0,17793487.0,590578710.0,1000000000.0,,-2.2,-3.65,-8.72,1520414060,
olympus-labs,Olympus Labs,MOT,368,0.48007,0.00004560,1094980.0,17751404.0,36976699.0,100000000.0,,-2.33,-19.37,-30.22,1520414057,
energycoin,Energycoin,ENRG,369,0.145488,0.00001382,21495.4,17704269.0,121688861.0,121688861.0,,2.98,-5.6,4.16,1520414042,
florincoin,FlorinCoin,FLO,370,0.124149,0.00001179,295611.0,17695338.0,142533066.0,142533066.0,160000000.0,-0.4,-0.18,20.91,1520414041,
rubycoin,Rubycoin,RBY,371,0.682834,0.00006486,10292.9,17329201.0,25378350.0,25378350.0,,-0.38,-8.68,-9.07,1520414041,
earthcoin,EarthCoin,EAC,372,0.0014577,0.00000014,197572.0,17177397.0,11783904340.0,11783904340.0,,-0.27,-20.22,27.48,1520414041,
neumark,Neumark,NEU,373,0.592772,0.00005631,127616.0,17028757.0,28727331.0,53020035.0,1500000000.0,-2.92,-10.62,-15.99,1520414057,
bodhi,Bodhi,BOT,374,0.425125,0.00004038,1322870.0,17005000.0,40000000.0,100000000.0,100000000.0,-0.52,-10.02,-13.46,1520414055,
rivetz,Rivetz,RVT,375,0.631237,0.00005996,16414.2,16566479.0,26244468.0,200000000.0,,-2.15,-9.56,-22.54,1520414054,
airtoken,AirToken,AIR,376,0.0157239,0.00000149,164114.0,16510095.0,1050000000.0,1491492558.0,,-0.53,-11.17,1.01,1520414054,
encrypgen,EncrypGen,DNA,377,0.26419,0.00002510,203430.0,16422960.0,62163444.0,70978386.0,,-4.91,-19.89,9.09,1520414056,
incent,Incent,INCNT,378,0.356556,0.00003387,84115.4,16407496.0,46016602.0,46016625.0,,-0.26,-12.91,17.84,1520414048,
myriad,Myriad,XMY,379,0.0105161,0.00000100,160005.0,16382588.0,1557857750.0,1557857750.0,,0.61,-10.09,-8.15,1520414042,
universal-currency,Universal Currency,UNIT,380,1.24314,0.00011809,46997.6,16361516.0,13161443.0,17261443.0,210000000.0,0.06,-1.45,-13.12,1520414044,
hacken,Hacken,HKN,381,4.00411,0.00038035,204870.0,16292191.0,4068867.0,5600000.0,,-1.6,-10.16,-0.81,1520414057,
divi,Divi,DIVX,382,3.14664,0.0002989,89257.4,16183505.0,5143107.0,6171607.0,,0.67,-3.8,20.92,1520414057,
bitdegree,BitDegree,BDG,383,0.0461211,0.00000438,79003.8,16168637.0,350569198.0,514800000.0,,-3.58,-11.27,-27.79,1520414058,
target-coin,Target Coin,TGT,384,0.0169641,0.00000161,1050.62,16157116.0,952429892.0,2000100000.0,,-0.32,-3.38,-6.72,1520414053,
primas,Primas,PST,385,0.310702,0.00002951,5562300.0,15907942.0,51200000.0,100000000.0,,1.91,-5.32,-6.59,1520414052,
russian-mining-coin,Russian Miner Coin,RMC,386,10526.3,0.9999,1056.84,15863134.0,1507.0,10757.0,,-0.34,16.98,19.67,1520414055,
spectrecoin,Spectrecoin,XSPEC,387,0.761896,0.00007237,183320.0,15836210.0,20785264.0,20785264.0,,-0.85,-15.47,-36.11,1520414048,
golos,Golos,GOLOS,388,0.126751,0.00001204,20879.1,15782894.0,124518891.0,124518891.0,,-0.26,-12.85,-10.3,1520414048,
open-trading-network,Open Trading Network,OTN,389,4.37041,0.00041515,58153.5,15700170.0,3592379.0,82630002.0,100000000.0,-0.97,-12.17,-19.58,1520414054,
stox,Stox,STX,390,0.372182,0.00003535,840084.0,15660556.0,42077682.0,57512256.0,,1.34,-3.09,-11.01,1520414052,
bitusd,bitUSD,BITUSD,391,1.10165,0.00010465,3909610.0,15618423.0,14177300.0,14177300.0,,-1.51,8.91,4.08,1520414043,
alis,ALIS,ALIS,392,0.404119,0.00003839,36162.9,15574200.0,38538647.0,75209200.0,,-0.3,-8.03,-9.88,1520414054,
musicoin,Musicoin,MUSIC,393,0.023642,0.00000225,161493.0,15563530.0,658300058.0,658300058.0,,-0.36,-11.93,2.03,1520414049,
decent-bet,DecentBet,DBET,394,0.130181,0.00001237,39096.0,15397183.0,118275194.0,175046172.0,,2.31,-9.37,-5.15,1520414056,
gambit,Gambit,GAM,395,12.6681,0.00120335,15666.0,15205259.0,1200279.0,1200279.0,,-0.3,-11.66,-14.84,1520414044,
clams,Clams,CLAM,396,5.17974,0.00049202,128512.0,15049891.0,2905530.0,16604180.0,,0.31,-11.46,-9.17,1520414043,
syndicate,Syndicate,SYNX,397,0.768379,0.00007299,477417.0,14993910.0,19513690.0,19513690.0,,0.35,-6.24,0.17,1520414047,
nexium,Nexium,NXC,398,0.225061,0.00002138,56753.3,14971276.0,66520969.0,66520969.0,,0.33,-13.59,6.31,1520414048,
paragon,Paragon,PRG,399,0.230442,0.00002189,93120.0,14964122.0,64936611.0,164936611.0,,-0.34,-4.23,-12.42,1520414054,
oraclechain,OracleChain,OCT,400,0.493522,0.00004688,98212.5,14805660.0,30000000.0,30000000.0,,-0.84,-6.64,-14.19,1520414052,
bitdice,BitDice,CSNO,401,0.210548,0.00002000,17403.2,14738360.0,70000000.0,100000000.0,,-0.26,-6.41,-8.2,1520414053,
neoscoin,NeosCoin,NEOS,402,3.9519,0.00037539,224976.0,14690729.0,3717384.0,3717384.0,,-0.15,-10.72,-6.32,1520414043,
quantum,Quantum,QAU,403,0.194031,0.00001843,13808.2,14646916.0,75487507.0,240395553.0,,-0.26,-1.84,-18.23,1520414050,
snovio,Snovio,SNOV,404,0.0360964,0.00000343,231602.0,14619021.0,404999427.0,651129644.0,,-1.39,-14.67,-27.95,1520414056,
rialto,Rialto,XRL,405,0.196231,0.00001864,21313.2,14348954.0,73122768.0,100000000.0,,-0.42,-5.52,18.41,1520414051,
exchange-union,Exchange Union,XUC,406,7.17323,0.00068139,1115020.0,14346460.0,2000000.0,3000000000.0,,-0.16,-6.38,1.08,1520414055,
etheroll,Etheroll,DICE,407,2.04854,0.00019459,67035.6,14343104.0,7001623.0,7001623.0,7001622.0,-0.89,-3.08,-19.04,1520414050,
neutron,Neutron,NTRN,408,0.416884,0.00003960,30033.4,14324150.0,34360038.0,34360038.0,68000000.0,-0.26,-6.28,-0.34,1520414044,
bismuth,Bismuth,BIS,409,1.75807,0.000167,96177.1,14300692.0,8134313.0,8832946.0,109999978.0,2.61,9.02,-11.65,1520414054,
ixledger,iXledger,IXT,410,0.399216,0.00003792,335084.0,14283487.0,35778844.0,65778844.0,,1.09,-7.86,-23.5,1520414051,
b2bx,B2BX,B2B,411,0.864109,0.00008208,627716.0,14277227.0,16522484.0,19822337.0,,-2.98,-1.24,42.77,1520414056,
dynamic,Dynamic,DYN,412,2.96041,0.00028121,2546640.0,14228115.0,4806130.0,13894451.0,,0.03,5.22,24.47,1520414049,
patientory,Patientory,PTOY,413,0.203032,0.00001929,776936.0,14212240.0,70000000.0,100002000.0,,-0.72,-8.03,9.15,1520414050,
xaurum,Xaurum,XAUR,414,0.111617,0.00001060,34553.6,14190341.0,127134224.0,127134224.0,,3.24,-6.15,-5.54,1520414045,
prizm,PRIZM,PZM,415,0.926569,0.00008802,12586.8,14035564.0,15147888.0,15147888.0,6000000000.0,-0.06,-4.34,-11.92,1520414050,
hubii-network,Hubii Network,HBT,416,1.03135,0.00009797,11620.3,13940158.0,13516418.0,31801784.0,,-2.58,-5.37,-24.13,1520414054,
atbcoin,ATBCoin,ATB,417,0.33925,0.00003223,3075790.0,13927719.0,41054441.0,53031241.0,300000000.0,-3.5,-3.69,-23.0,1520414053,
tiesdb,Ties.DB,TIE,418,0.344667,0.00003274,97178.4,13747315.0,39885788.0,59251278.0,,-0.27,-8.69,19.72,1520414056,
oneroot-network,OneRoot Network,RNT,419,0.0724888,0.00000689,319123.0,13675119.0,188651480.0,400000000.0,,2.08,-14.37,-12.21,1520414058,
hackspace-capital,Hackspace Capital,HAC,420,0.0421064,0.00000400,95940.1,13655473.0,324308731.0,1000000000.0,,-0.3,-15.6,-40.2,1520414058,
boolberry,Boolberry,BBR,421,1.21056,0.00011499,9376.25,13537174.0,11182572.0,11182572.0,18450000.0,-0.34,-8.39,-17.41,1520414043,
global-currency-reserve,Global Currency Reserve,GCR,422,0.129489,0.00001230,66743.6,13452233.0,103887074.0,103887074.0,,-1.11,-13.11,1.31,1520414045,
credo,Credo,CREDO,423,0.0241077,0.00000229,780.734,13256624.0,549891703.0,1374729257.0,,-0.34,-9.5,32.21,1520414053,
fidentiax,FidentiaX,FDX,424,0.125014,0.00001188,14668.2,13126470.0,105000000.0,130000000.0,,-0.0,-12.43,-27.4,1520414057,
transfercoin,TransferCoin,TX,425,2.04822,0.00019456,6074420.0,13032965.0,6363069.0,6363069.0,,3.72,4.07,88.34,1520414045,
foldingcoin,FoldingCoin,FLDC,426,0.0225621,0.00000214,30189.0,12990445.0,575764018.0,1000000000.0,,-1.82,-8.6,-13.36,1520414043,
profile-utility-token,Profile Utility Token,PUT,427,0.619921,0.00005889,2174580.0,12970820.0,20923343.0,100000000.0,,2.07,-18.46,-5.6,1520414058,
luxcoin,LUXCoin,LUX,428,10.6327,0.00101,307798.0,12960340.0,1218913.0,4218913.0,60000000.0,-1.68,-6.7,-18.86,1520414055,
measurable-data-token,Measurable Data Token,MDT,429,0.0853112,0.00000810,460296.0,12894436.0,151145876.0,1000000000.0,,-0.88,0.42,-5.46,1520414057,
polybius,Polybius,PLBT,430,3.34107,0.00031737,86003.6,12766073.0,3820954.0,3969565.0,,-2.19,-10.27,-19.6,1520414051,
hydro-protocol,Hydro Protocol,HOT,431,0.0550488,0.00000523,189197.0,12670544.0,230169301.0,1560000000.0,,-0.51,-7.1,-10.87,1520414058,
mysterium,Mysterium,MYST,432,0.649123,0.00006166,185460.0,12611826.0,19429024.0,32433366.0,,-0.16,-5.45,-3.84,1520414050,
prochain,ProChain,PRA,433,0.253537,0.00002408,508487.0,12565991.0,49562749.0,100000000.0,,-1.05,-16.49,-20.06,1520414056,
solaris,Solaris,XLR,434,11.6235,0.00110412,42453.6,12395315.0,1066401.0,1216102.0,,-0.31,-9.55,-15.99,1520414049,
axpire,aXpire,AXP,435,0.0482271,0.00000458,141597.0,12362444.0,256338119.0,350000000.0,,3.43,-12.3,-23.58,1520414059,
blockcat,BlockCAT,CAT,436,1.67281,0.0001589,55464.8,12312084.0,7360121.0,9200151.0,,-0.22,4.34,22.55,1520414052,
nvo,NVO,NVST,437,0.816033,0.00007752,842.546,12240495.0,15000000.0,15000000.0,,-0.75,-24.93,-30.37,1520414051,
echolink,EchoLink,EKO,438,0.0488575,0.00000464,859195.0,12209282.0,249895761.0,500000000.0,,-0.26,-18.73,-21.71,1520414058,
internet-of-people,Internet of People,IOP,439,3.36071,0.00031924,725415.0,11849337.0,3525843.0,3931947.0,21000000.0,0.4,-5.96,-2.62,1520414048,
sphere,Sphere,SPHR,440,3.83913,0.00036468,2798130.0,11835809.0,3082940.0,3082940.0,,-0.04,7.55,28.43,1520414044,
lockchain,LockChain,LOC,441,1.26974,0.00012061,17375.1,11799651.0,9292966.0,18585933.0,,-0.24,-0.75,-13.56,1520414056,
hellogold,HelloGold,HGT,442,0.0448053,0.00000426,18926.0,11785347.0,263034654.0,1000000000.0,,-0.06,27.18,-4.56,1520414054,
the-champcoin,The ChampCoin,TCC,443,0.0712704,0.00000677,22504.1,11754323.0,164925727.0,218000000.0,516085281.0,-0.34,-6.48,-1.58,1520414052,
circuits-of-value,Circuits of Value,COVAL,444,0.0116854,0.00000111,36599.4,11685400.0,1000000000.0,1200000000.0,,-0.64,-8.51,-17.91,1520414045,
e-coin,E-coin,ECN,445,33.1021,0.00314438,2176.81,11597760.0,350363.0,213270119.0,,-0.3,-8.05,-7.21,1520414049,
leverj,Leverj,LEV,446,0.096994,0.00000921,1752540.0,11454071.0,118090511.0,1000000000.0,,-0.72,0.58,8.1,1520414058,
dubaicoin-dbix,DubaiCoin,DBIX,447,5.2428,0.00049802,93052.2,11446975.0,2183371.0,2183371.0,,-1.04,-10.71,-21.0,1520414049,
coinfi,CoinFi,COFI,448,0.0670487,0.00000637,128049.0,11429830.0,170470573.0,300000000.0,,1.11,-11.45,-24.47,1520414059,
espers,Espers,ESP,449,0.000535493,0.00000005,19878.4,11373779.0,21239828303.0,21239828303.0,50000000000.0,-0.27,-27.63,-10.12,1520414046,
curecoin,Curecoin,CURE,450,0.472975,0.00004493,68134.6,11281131.0,23851432.0,23851432.0,,-2.22,-8.93,-1.64,1520414042,
farad,Farad,FRD,451,0.0823712,0.00000782,28507.2,11221879.0,136235468.0,200000000.0,,19.35,63.41,60.7,1520414055,
rebellious,Rebellious,REBL,452,0.0662274,0.00000629,1162850.0,11129132.0,168044221.0,326480305.0,,0.42,-4.73,20.46,1520414058,
polis,Polis,POLIS,453,9.9003,0.00094043,127495.0,11111180.0,1122307.0,1200305.0,25000000.0,0.92,-3.91,-0.84,1520414058,
worldcore,Worldcore,WRC,454,0.0632769,0.00000601,862445.0,11080374.0,175109299.0,245209299.0,,-0.28,-9.33,-43.62,1520414057,
cargox,CargoX,CXO,455,0.0847974,0.00000805,73837.9,10944920.0,129071409.0,215119016.0,,-0.5,-8.8,-22.64,1520414059,
bitqy,bitqy,BQ,456,0.00374432,0.00000036,4261.53,10907792.0,2913157085.0,10000000000.0,,3.44,2.06,-10.36,1520414052,
bitcrystals,Bitcrystals,BCY,457,0.467781,0.00004443,26841.7,10844696.0,23183277.0,23183277.0,,-0.27,-4.32,0.39,1520414045,
mybit-token,MyBit Token,MYB,458,3.86593,0.00036723,79353.8,10822579.0,2799476.0,2812073.0,,14.82,2.15,-27.04,1520414052,
korecoin,Kore,KORE,459,5.30138,0.00050358,7083350.0,10721855.0,2022465.0,2022465.0,12000000.0,4.16,10.6,80.65,1520414042,
nubits,NuBits,USNBT,460,1.00061,0.00009505,11353400.0,10599586.0,10593125.0,70359354.0,,-0.16,0.32,0.43,1520414044,
ethorse,Ethorse,HORSE,461,0.105482,0.00001002,40006.4,10586764.0,100365600.0,125000000.0,,5.29,-10.05,-23.16,1520414058,
pinkcoin,PinkCoin,PINK,462,0.0276073,0.00000262,106381.0,10543413.0,381906699.0,392906699.0,,-0.08,-13.76,-7.59,1520414042,
bounty0x,Bounty0x,BNTY,463,0.0851026,0.00000808,144737.0,10483610.0,123187898.0,500000000.0,,1.52,-13.39,-27.83,1520414057,
pandacoin-pnd,Pandacoin,PND,464,0.000321262,0.00000003,9052.54,10445807.0,32514916898.0,32514916898.0,,-0.6,-16.18,-23.64,1520414041,
ethereum-blue,BLUE,BLUE,465,0.280629,0.00002666,29618.2,10283728.0,36645278.0,42000000.0,42000000.0,-0.46,-6.29,-6.61,1520414054,
voisecom,Voise,VOISE,466,0.0206089,0.00000196,793777.0,10281523.0,498887537.0,775513268.0,,16.16,7.41,-19.76,1520414053,
payfair,Payfair,PFR,467,0.131729,0.00001251,46129.4,10274821.0,77999687.0,88999687.0,,-0.44,-5.75,-6.87,1520414056,
dcorp,DCORP,DRP,468,1.24897,0.00011864,24048.7,10109166.0,8094002.0,8094002.0,,0.05,-12.41,-21.0,1520414055,
atmos,Atmos,ATMS,469,0.10001,0.00000950,40337.6,10043993.0,100429892.0,110429892.0,,1.85,0.27,9.07,1520414049,
sportyco,SportyCo,SPF,470,0.195515,0.00001857,1428000.0,10009542.0,51195775.0,70673454.0,,-0.34,-11.42,-28.91,1520414057,
novacoin,Novacoin,NVC,471,4.99095,0.00047409,53010.2,10007548.0,2005139.0,2005139.0,,0.34,-6.81,-4.25,1520414040,
coinmeet,CoinMeet,MEE,472,0.0508596,0.00000483,3599600.0,9914046.0,194929698.0,400000000.0,,-1.24,-17.95,-24.61,1520414059,
spectre-utility,Spectre.ai Utility Token,SXUT,473,0.403626,0.00003834,4678730.0,9900767.0,24529558.0,42980365.0,,-0.59,-5.83,-2.14,1520414058,
stealthcoin,Stealthcoin,XST,474,0.34848,0.00003310,12624.0,9855085.0,28280203.0,28280203.0,,-0.18,-8.51,6.21,1520414042,
ebtcnew,eBitcoin,EBTC,475,0.520895,0.00004948,193117.0,9843418.0,18897126.0,21000000.0,,1.01,-2.84,4.1,1520414055,
pluton,Pluton,PLU,476,11.5432,0.00109649,1078.22,9811714.0,850000.0,20000000.0,20000000.0,-3.38,-14.52,-21.38,1520414047,
chips,CHIPS,CHIPS,477,0.469141,0.00004456,801.203,9792511.0,20873278.0,20873278.0,21000000.0,-0.3,0.21,22.55,1520414053,
flixxo,Flixxo,FLIXX,478,0.128568,0.00001221,433001.0,9675173.0,75253355.0,189151329.0,,-0.24,-10.61,3.61,1520414056,
karma,Karma,KRM,479,0.00959663,0.00000091,24416.3,9648586.0,1005414013.0,3000000000.0,,5.34,-8.99,-22.24,1520414058,
aventus,Aventus,AVT,480,1.60378,0.00015234,284263.0,9622680.0,6000000.0,10000000.0,,-0.27,-14.74,-24.41,1520414053,
vcash,Vcash,XVC,481,0.620695,0.00005896,66707.0,9557846.0,15398619.0,15398619.0,,8.56,6.45,18.58,1520414044,
obits,OBITS,OBITS,482,0.608272,0.00005778,32464.0,9534420.0,15674600.0,15674600.0,,0.01,-5.61,-9.89,1520414046,
biocoin,BioCoin,BIO,483,0.0153805,0.00000146,23751.7,9479663.0,616342936.0,816701241.0,,-7.1,22.58,-5.92,1520414060,
fedoracoin,FedoraCoin,TIPS,484,0.0000209879,0.000000002,6586.15,9301169.0,443168182458,443168182458,,-0.5,114.86,-28.2,1520414041,
kilocoin,KiloCoin,KLC,485,0.0469596,0.00000446,1683.42,9218074.0,196297971.0,10025186872.0,,0.74,31.22,80.97,1520414046,
linda,Linda,LINDA,486,0.00107461,0.00000010,121622.0,9145345.0,8510385569.0,8510385569.0,50000000000.0,-3.18,-17.33,-26.74,1520414052,
sequence,Sequence,SEQ,487,0.200336,0.00001903,11410.1,9103821.0,45442760.0,45442760.0,,-0.3,-9.85,-6.36,1520414047,
pirl,Pirl,PIRL,488,0.78181,0.00007426,45231.0,9072583.0,11604588.0,11604588.0,,-1.29,-6.26,-8.52,1520414055,
gobyte,GoByte,GBX,489,9.74017,0.00092522,285047.0,9030696.0,927160.0,1752147.0,31800000.0,-7.46,-1.22,-45.03,1520414055,
oxycoin,Oxycoin,OXY,490,0.093745,0.00000890,166599.0,9023044.0,96250931.0,106753730.0,,6.47,-23.56,-30.03,1520414055,
locicoin,LOCIcoin,LOCI,491,0.243793,0.00002316,35751.4,8902860.0,36518110.0,100000000.0,,-4.68,-6.35,-26.84,1520414060,
autonio,Autonio,NIO,492,0.133725,0.00001270,14520.3,8802867.0,65828135.0,220466789.0,,3.53,-24.91,-28.01,1520414055,
playkey,Playkey,PKT,493,0.639256,0.00006072,16098.8,8714026.0,13631512.0,19893268.0,,-0.37,-7.98,-26.92,1520414057,
cvcoin,CVCoin,CVCOIN,494,0.881647,0.00008375,6706.59,8672791.0,9837033.0,15000000.0,,0.47,-16.75,-2.06,1520414051,
heat-ledger,HEAT,HEAT,495,0.263222,0.00002500,6329.2,8626126.0,32771296.0,32771296.0,,-0.22,-14.11,-15.59,1520414046,
astro,Astro,ASTRO,496,2.59169,0.00024619,589.864,8588428.0,3313833.0,6999999.0,,-0.45,,,1520414056,
elixir,Elixir,ELIX,497,0.27215,0.00002585,47676.1,8537488.0,31370525.0,31370525.0,,-1.2,-15.58,-23.9,1520414053,
aidcoin,AidCoin,AID,498,0.255084,0.00002423,229447.0,8523116.0,33412976.0,100000000.0,,-2.56,-12.1,-14.77,1520414059,
artbyte,ArtByte,ABY,499,0.0107379,0.00000102,23447.6,8510186.0,792537250.0,792537250.0,,-0.43,-10.35,-11.91,1520414042,
bitcoinz,BitcoinZ,BTCZ,500,0.00661067,0.00000063,121899.0,8444140.0,1277350149.0,1277350149.0,21000000000.0,-6.32,-20.79,-7.06,1520414054,
devery,Devery,EVE,501,0.133602,0.00001269,80019.4,8406025.0,62918410.0,100000000.0,,-0.41,-16.46,-9.36,1520414059,
change,Change,CAG,502,0.22524,0.00002140,296886.0,8358631.0,37109887.0,79184116.0,,-0.48,-8.31,-3.44,1520414054,
dopecoin,DopeCoin,DOPE,503,0.0709785,0.00000674,66800.7,8293499.0,116845228.0,116845228.0,,-0.54,-0.4,3.39,1520414041,
block-array,Block Array,ARY,504,0.120278,0.00001143,40292.9,8230712.0,68430738.0,88409933.0,,-1.06,-4.67,-8.79,1520414058,
hyperstake,HyperStake,HYP,505,0.00710042,0.00000067,5417.26,8214088.0,1156845335.0,1156845335.0,,2.69,-7.41,-7.87,1520414042,
breakout-stake,Breakout Stake,BRX,506,1.27756,0.00012136,19461.1,8007851.0,6268082.0,6268082.0,6268082.0,2.45,-10.09,18.88,1520414047,
gatcoin,Gatcoin,GAT,507,0.0147487,0.00000140,31671.7,7814768.0,529861449.0,1000000000.0,,-1.94,-9.71,-20.15,1520414058,
clearpoll,ClearPoll,POLL,508,1.11073,0.00010551,377613.0,7775100.0,6999991.0,8999992.0,,0.6,-18.47,-32.67,1520414054,
sureremit,SureRemit,RMT,509,0.015485,0.00000147,42593.2,7742500.0,500000000.0,1000000000.0,,5.5,1.05,-13.95,1520414059,
lampix,Lampix,PIX,510,0.0570658,0.00000542,31790.5,7722259.0,135322017.0,327154880.0,657154880.0,1.25,8.93,-2.27,1520414054,
dovu,Dovu,DOVU,511,0.120526,0.00001145,17445.8,7688745.0,63793250.0,963761390.0,,-0.37,4.25,6.65,1520414055,
1337coin,Elite,1337,512,0.00029729,0.00000003,18991.7,7649347.0,25730251885.0,28532605000.0,,0.05,-5.98,-0.85,1520414045,
aichain,AICHAIN,AIT,513,0.0394777,0.00000375,23375.1,7640347.0,193535756.0,2100000000.0,,-2.64,-15.19,-32.12,1520414058,
denarius-dnr,Denarius,DNR,514,3.14788,0.00029902,25848.1,7639502.0,2426872.0,2426872.0,10000000.0,0.76,-11.25,11.49,1520414050,
qwark,Qwark,QWARK,515,0.147068,0.00001397,53201.6,7613766.0,51770379.0,206075989.0,,-0.55,-8.48,5.9,1520414046,
apx,APX,APX,516,10.8173,0.00102754,6980.51,7606498.0,703179.0,803179.0,,-0.34,-10.9,2.97,1520414050,
get-protocol,GET Protocol,GET,517,0.724173,0.00006879,44967.5,7520097.0,10384393.0,33368773.0,,-34.5,-34.07,-34.0,1520414058,
eroscoin,Eroscoin,ERO,518,0.0398564,0.00000379,89328.8,7442944.0,186744000.0,240000000.0,,-0.97,-8.22,-11.88,1520414056,
vtorrent,vTorrent,VTR,519,0.644697,0.00006124,43429.5,7401148.0,11480040.0,11480040.0,,-0.27,-17.04,-1.1,1520414043,
starbase,Starbase,STAR,520,0.0393466,0.00000374,1956.81,7377488.0,187500000.0,1000000000.0,,-0.45,-38.83,-40.95,1520414057,
pesetacoin,Pesetacoin,PTC,521,0.0551433,0.00000524,25573.2,7334439.0,133006894.0,133006894.0,,0.5,-6.84,3.29,1520414041,
europecoin,EuropeCoin,ERC,522,0.729443,0.00006929,15485.7,7311515.0,10023422.0,10023422.0,32000000.0,1.21,-5.36,5.15,1520414045,
memetic,Memetic / PepeCoin,MEME,523,0.332493,0.00003158,1257360.0,7232650.0,21752789.0,22120042.0,,-0.35,-11.86,-9.81,1520414046,
herocoin,HEROcoin,PLAY,524,0.0604499,0.00000574,72956.0,7196999.0,119057249.0,252165029.0,,-3.43,-17.12,-18.32,1520414057,
synergy,Synergy,SNRG,525,2.0588,0.00019557,4288.04,7149085.0,3472452.0,3472452.0,,-2.59,-12.68,3.1,1520414044,
bezop,Bezop,BEZ,526,0.169188,0.00001607,26593.4,7127797.0,42129450.0,89267250.0,,0.46,-21.54,,1520414060,
blockpool,Blockpool,BPL,527,0.318664,0.00003027,897.463,7104260.0,22293890.0,25264095.0,,-0.3,-6.24,13.21,1520414056,
aigang,Aigang,AIX,528,0.396225,0.00003764,45208.7,7075582.0,17857486.0,29274567.0,,1.2,-4.08,-1.9,1520414057,
viuly,Viuly,VIU,529,0.0105645,0.00000100,501256.0,7051560.0,667476921.0,1000000000.0,,-2.41,-0.45,6.48,1520414056,
veriumreserve,VeriumReserve,VRM,530,4.5977,0.00043674,56495.4,7006916.0,1524005.0,1524005.0,,-1.01,-10.2,0.85,1520414047,
vezt,Vezt,VZT,531,0.160795,0.00001527,11076.2,6927207.0,43080988.0,125000000.0,,-0.34,-1.12,2.84,1520414058,
dotcoin,Dotcoin,DOT,532,0.0241065,0.00000229,19459.2,6910056.0,286647000.0,551647000.0,890000000.0,-0.29,-4.47,-6.03,1520414043,
zilla,Zilla,ZLA,533,0.183761,0.00001746,1066800.0,6848165.0,37266692.0,60000000.0,,1.62,-19.61,-37.72,1520414059,
bitcoin-plus,Bitcoin Plus,XBC,534,64.216,0.0060999,127190.0,6823279.0,106255.0,106255.0,1000000.0,-0.1,-5.39,-15.21,1520414043,
sumokoin,Sumokoin,SUMO,535,2.4029,0.00022825,31683.6,6793146.0,2827061.0,11715950.0,88888888.0,1.21,-9.16,-17.47,1520414050,
goldcoin,GoldCoin,GLD,536,0.166117,0.00001578,56415.7,6789371.0,40871016.0,40871016.0,72245700.0,-1.3,-5.59,0.17,1520414040,
tokenbox,Tokenbox,TBX,537,0.607897,0.00005774,42270.1,6742133.0,11090913.0,16051590.0,,-0.93,1.78,4.89,1520414058,
bitmark,Bitmark,BTM,538,0.803197,0.00007630,40699.8,6706627.0,8349915.0,8349915.0,,-0.11,-7.45,-6.09,1520414043,
dao-casino,DAO.Casino,BET,539,0.0400535,0.00000380,4130.55,6699782.0,167270821.0,167270821.0,,-2.37,-23.16,-0.15,1520414051,
flik,FLiK,FLIK,540,0.110793,0.00001052,5337.78,6661283.0,60123682.0,80000000.0,600000000.0,0.03,-0.82,-9.67,1520414054,
internxt,Internxt,INXT,541,10.4269,0.00099046,42173.8,6564876.0,629610.0,629610.0,629610.0,3.75,2.41,-14.2,1520414054,
travelflex,Travelflex,TRF,542,0.0864515,0.00000821,37176.2,6533358.0,75572529.0,103992473.0,,2.56,-10.17,-34.51,1520414059,
exclusivecoin,ExclusiveCoin,EXCL,543,1.43963,0.00013675,1891380.0,6457534.0,4485551.0,4485551.0,,1.17,-2.4,14.1,1520414044,
trueflip,TrueFlip,TFL,544,1.02839,0.00009769,235765.0,6424627.0,6247267.0,8924667.0,,-1.61,-6.15,-13.09,1520414052,
uniform-fiscal-object,Uniform Fiscal Object,UFO,545,0.00178966,0.00000017,1312.46,6392386.0,3571843762.0,3571843762.0,4000000000.0,0.04,-6.85,-4.22,1520414042,
breakout,Breakout,BRK,546,0.339556,0.00003225,35522.3,6341510.0,18675887.0,18675887.0,,0.4,7.87,17.54,1520414047,
cryptopay,Cryptopay,CPAY,547,0.0942434,0.00000895,950.743,6243505.0,66248721.0,90414745.0,,8.61,-7.21,-24.58,1520414057,
monkey-project,Monkey Project,MONK,548,9.67856,0.00091937,28349.9,6152054.0,635637.0,985587.0,,2.85,-8.76,-16.09,1520414056,
zrcoin,ZrCoin,ZRC,549,1.60405,0.00015237,79604.9,6106853.0,3807146.0,4988894.0,,0.36,-3.56,-12.16,1520414050,
iungo,Iungo,ING,550,0.152655,0.00001450,21972.3,6106200.0,40000000.0,62553604.0,,-0.39,-8.75,-29.62,1520414060,
