id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,__extra_
auroracoin,Auroracoin,AUR,363,2.09807,0.00020006,47118.1,18165382.0,8658139.0,8658139.0,,0.35,-6.09,16.19,1520416741,
toacoin,ToaCoin,TOA,364,0.0078276,0.00000075,26854.5,18060090.0,2307232085.0,8942862738.0,,-0.58,-0.21,-8.24,1520416752,
swarm-city,Swarm City,SWT,365,2.21284,0.00021101,1144440.0,18019534.0,8143171.0,8143171.0,,0.75,-0.33,10.12,1520416749,
phore,Phore,PHR,366,2.5749,0.00024553,78925.1,17973443.0,6980249.0,12320249.0,,-0.15,-12.36,-16.08,1520416755,
florincoin,FlorinCoin,FLO,367,0.124057,0.00001183,277318.0,17682350.0,142534079.0,142534079.0,160000000.0,-0.44,-0.34,20.89,1520416740,
energycoin,Energycoin,ENRG,368,0.144931,0.00001382,21329.8,17636505.0,121688976.0,121688976.0,,1.23,-5.29,3.96,1520416742,
rubycoin,Rubycoin,RBY,369,0.680143,0.00006486,10283.0,17261013.0,25378506.0,25378506.0,,-0.57,-7.72,-9.58,1520416741,
olympus-labs,Olympus Labs,MOT,370,0.462368,0.00004409,1057420.0,17096842.0,36976699.0,100000000.0,,-4.93,-21.85,-33.0,1520416757,
neumark,Neumark,NEU,371,0.58892,0.00005616,125147.0,16918100.0,28727331.0,53020035.0,1500000000.0,-2.62,-10.83,-16.49,1520416757,
bodhi,Bodhi,BOT,372,0.421061,0.00004015,1324660.0,16842440.0,40000000.0,100000000.0,100000000.0,-1.34,-10.02,-14.07,1520416756,
encrypgen,EncrypGen,DNA,373,0.266946,0.00002545,200108.0,16594283.0,62163444.0,70978386.0,,-0.04,-19.41,6.54,1520416756,
rivetz,Rivetz,RVT,374,0.628796,0.00005996,16350.6,16502417.0,26244468.0,200000000.0,,-0.64,-9.19,-22.71,1520416753,
universal-currency,Universal Currency,UNIT,375,1.24924,0.00011912,48540.1,16442232.0,13161788.0,17261788.0,210000000.0,0.24,-0.55,-12.62,1520416744,
airtoken,AirToken,AIR,376,0.0156504,0.00000149,167676.0,16432920.0,1050000000.0,1491492558.0,,-0.68,-11.25,0.46,1520416755,
incent,Incent,INCNT,377,0.355143,0.00003386,80564.6,16342474.0,46016602.0,46016625.0,,-0.02,-11.58,18.22,1520416748,
myriad,Myriad,XMY,378,0.0104768,0.00000100,159453.0,16321506.0,1557871250.0,1557871250.0,,0.47,-10.16,-8.24,1520416742,
hacken,Hacken,HKN,379,4.00492,0.00038189,204309.0,16295487.0,4068867.0,5600000.0,,-0.21,-9.63,-0.31,1520416758,
target-coin,Target Coin,TGT,380,0.0168832,0.00000161,1045.93,16080064.0,952429892.0,2000100000.0,,-0.67,-3.21,-6.99,1520416754,
bitdegree,BitDegree,BDG,381,0.0455743,0.00000435,77594.4,15976946.0,350569198.0,514800000.0,,-1.53,-8.68,-28.88,1520416758,
earthcoin,EarthCoin,EAC,382,0.00134879,0.00000013,177192.0,15894127.0,11783989189.0,11783989189.0,,-7.69,-25.14,16.37,1520416741,
primas,Primas,PST,383,0.310312,0.00002959,5455420.0,15887974.0,51200000.0,100000000.0,,0.18,-4.93,-6.51,1520416753,
rialto,Rialto,XRL,384,0.216398,0.00002063,30942.1,15823621.0,73122768.0,100000000.0,,9.89,0.46,30.89,1520416751,
russian-mining-coin,Russian Miner Coin,RMC,385,10486.0,0.9999,1052.79,15802402.0,1507.0,10757.0,,-0.56,17.29,19.91,1520416755,
divi,Divi,DIVX,386,3.04177,0.00029005,86087.5,15644147.0,5143107.0,6171607.0,,-2.61,-6.26,16.74,1520416756,
golos,Golos,GOLOS,387,0.12561,0.00001198,23131.5,15640818.0,124518891.0,124518891.0,,-0.95,-12.64,-10.89,1520416748,
spectrecoin,Spectrecoin,XSPEC,388,0.751347,0.00007165,172221.0,15616946.0,20785264.0,20785264.0,,-1.76,-12.22,-36.96,1520416748,
open-trading-network,Open Trading Network,OTN,389,4.33794,0.00041365,57382.6,15583526.0,3592379.0,82630002.0,100000000.0,-1.09,-11.75,-19.83,1520416756,
stox,Stox,STX,390,0.36804,0.00003509,859480.0,15486270.0,42077682.0,57512256.0,,-0.4,-3.77,-11.84,1520416752,
musicoin,Musicoin,MUSIC,391,0.0234969,0.00000224,160266.0,15469995.0,658384524.0,658384524.0,,-1.07,-12.01,1.25,1520416749,
newyorkcoin,NewYorkCoin,NYC,392,0.000116241,0.00000001,13993.8,15365370.0,132185463284,132185463284,132185463284,-3.62,-35.3,-26.64,1520416742,
bitusd,bitUSD,BITUSD,393,1.07366,0.00010238,3798020.0,15212044.0,14168400.0,14168400.0,,-4.48,5.69,1.41,1520416743,
alis,ALIS,ALIS,394,0.394218,0.00003759,36648.5,15192628.0,38538647.0,75209200.0,,-2.67,-9.31,-12.15,1520416754,
gambit,Gambit,GAM,395,12.6196,0.00120335,15159.9,15147045.0,1200279.0,1200279.0,,-0.6,-10.67,-14.93,1520416744,
syndicate,Syndicate,SYNX,396,0.768657,0.00007330,474059.0,15000126.0,19514720.0,19514720.0,,-0.24,-5.74,0.36,1520416746,
paragon,Paragon,PRG,397,0.230141,0.00002195,92605.9,14944577.0,64936611.0,164936611.0,,-0.32,-3.76,-12.49,1520416755,
clams,Clams,CLAM,398,5.13933,0.00049006,124998.0,14932746.0,2905582.0,16604232.0,,-0.89,-11.38,-9.68,1520416743,
nexium,Nexium,NXC,399,0.224113,0.00002137,57231.1,14908214.0,66520969.0,66520969.0,,-0.72,-13.21,6.21,1520416748,
bitdice,BitDice,CSNO,400,0.209741,0.00002000,17336.6,14681870.0,70000000.0,100000000.0,,-0.56,-6.08,-8.65,1520416754,
neoscoin,NeosCoin,NEOS,401,3.94436,0.00037612,222192.0,14662910.0,3717437.0,3717437.0,,-0.33,-10.41,-6.53,1520416743,
decent-bet,DecentBet,DBET,402,0.123444,0.00001177,47051.6,14600528.0,118276530.0,175047508.0,,-5.36,-13.51,-9.02,1520416756,
quantum,Quantum,QAU,403,0.193304,0.00001843,13754.1,14592037.0,75487507.0,240395553.0,,-0.6,-2.02,-18.3,1520416750,
snovio,Snovio,SNOV,404,0.0357537,0.00000341,237077.0,14480228.0,404999427.0,651129644.0,,-2.03,-14.89,-28.19,1520416757,
oraclechain,OracleChain,OCT,405,0.480606,0.00004583,97974.8,14418180.0,30000000.0,30000000.0,,-4.5,-9.12,-16.19,1520416751,
bismuth,Bismuth,BIS,406,1.77231,0.000169,95494.5,14417528.0,8134879.0,8833570.0,109999978.0,-0.41,12.97,-10.61,1520416754,
dynamic,Dynamic,DYN,407,2.98503,0.00028464,2575750.0,14346669.0,4806206.0,13894527.0,,0.21,7.97,25.6,1520416749,
exchange-union,Exchange Union,XUC,408,7.14672,0.00068148,1093990.0,14293440.0,2000000.0,3000000000.0,,-0.36,-5.86,0.9,1520416756,
neutron,Neutron,NTRN,409,0.415287,0.00003960,29792.8,14269595.0,34360803.0,34360803.0,68000000.0,-0.6,-5.27,-0.77,1520416744,
atbcoin,ATBCoin,ATB,410,0.346695,0.00003306,3069210.0,14233457.0,41054692.0,53031492.0,300000000.0,0.88,-0.13,-21.15,1520416753,
etheroll,Etheroll,DICE,411,2.02881,0.00019346,70756.7,14204962.0,7001623.0,7001623.0,7001622.0,-1.45,-3.69,-19.4,1520416750,
ixledger,iXledger,IXT,412,0.395697,0.00003773,320814.0,14157581.0,35778844.0,65778844.0,,-0.71,-6.75,-23.81,1520416752,
patientory,Patientory,PTOY,413,0.201324,0.00001920,791784.0,14092680.0,70000000.0,100002000.0,,-1.01,-8.0,8.61,1520416750,
prizm,PRIZM,PZM,414,0.925405,0.00008824,12944.6,14018272.0,15148256.0,15148256.0,6000000000.0,-0.28,-3.99,-11.8,1520416750,
xaurum,Xaurum,XAUR,415,0.110204,0.00001051,34320.0,14010700.0,127134220.0,127134220.0,,-0.12,-6.88,-6.5,1520416744,
hackspace-capital,Hackspace Capital,HAC,416,0.0430003,0.00000410,95682.4,13945373.0,324308731.0,1000000000.0,,1.9,-12.77,-38.85,1520416758,
oneroot-network,OneRoot Network,RNT,417,0.0738885,0.00000705,324313.0,13939175.0,188651480.0,400000000.0,,1.83,-11.39,-10.55,1520416758,
hydro-protocol,Hydro Protocol,HOT,418,0.0602555,0.00000575,238822.0,13868966.0,230169301.0,1560000000.0,,9.35,2.54,-2.51,1520416759,
hubii-network,Hubii Network,HBT,419,1.02096,0.00009735,11503.3,13799722.0,13516418.0,31801784.0,,-1.35,-5.91,-25.07,1520416754,
b2bx,B2BX,B2B,420,0.833651,0.00007949,632610.0,13773985.0,16522484.0,19822337.0,,-2.65,-3.7,37.96,1520416756,
tiesdb,Ties.DB,TIE,421,0.343032,0.00003271,103944.0,13682102.0,39885788.0,59251278.0,,-0.67,-7.64,19.17,1520416755,
measurable-data-token,Measurable Data Token,MDT,422,0.0894281,0.00000853,494147.0,13516689.0,151145876.0,1000000000.0,,4.58,6.02,-0.22,1520416757,
boolberry,Boolberry,BBR,423,1.20592,0.00011499,9241.98,13485531.0,11182775.0,11182775.0,18450000.0,-0.6,-4.77,-17.36,1520416743,
global-currency-reserve,Global Currency Reserve,GCR,424,0.128328,0.00001224,66577.9,13331634.0,103887180.0,103887180.0,,-1.11,-12.79,0.73,1520416745,
credo,Credo,CREDO,425,0.0240154,0.00000229,884.272,13205869.0,549891703.0,1374729257.0,,-0.6,-11.28,29.58,1520416753,
espers,Espers,ESP,426,0.000618179,0.00000006,21909.8,13130114.0,21239987566.0,21239987566.0,50000000000.0,15.2,-16.72,4.14,1520416746,
fidentiax,FidentiaX,FDX,427,0.124194,0.00001184,15328.8,13040370.0,105000000.0,130000000.0,,-0.84,-9.04,-26.47,1520416758,
polybius,Polybius,PLBT,428,3.39205,0.00032345,84082.9,12960866.0,3820954.0,3969565.0,,1.32,-8.02,-18.37,1520416751,
foldingcoin,FoldingCoin,FLDC,429,0.0224373,0.00000214,38487.9,12918590.0,575764018.0,1000000000.0,,-0.94,-8.32,-13.49,1520416743,
luxcoin,LUXCoin,LUX,430,10.5919,0.00101,302588.0,12913320.0,1219169.0,4219169.0,60000000.0,-0.68,-5.75,-19.12,1520416754,
profile-utility-token,Profile Utility Token,PUT,431,0.616295,0.00005877,2182350.0,12894951.0,20923343.0,100000000.0,,-0.66,-18.59,-7.4,1520416759,
transfercoin,TransferCoin,TX,432,2.0165,0.00019228,6074810.0,12831264.0,6363136.0,6363136.0,,-0.45,4.06,85.73,1520416744,
mysterium,Mysterium,MYST,433,0.645811,0.00006158,182283.0,12547478.0,19429024.0,32433366.0,,-0.67,-5.64,-4.17,1520416751,
coinfi,CoinFi,COFI,434,0.0732435,0.00000698,151604.0,12485861.0,170470573.0,300000000.0,,9.31,-2.37,-17.11,1520416760,
prochain,ProChain,PRA,435,0.250445,0.00002388,518274.0,12412743.0,49562749.0,100000000.0,,-1.62,-17.22,-20.94,1520416756,
solaris,Solaris,XLR,436,11.5736,0.00110361,42221.5,12344740.0,1066629.0,1216330.0,,-0.6,-9.48,-15.84,1520416749,
axpire,aXpire,AXP,437,0.0480309,0.00000458,138314.0,12312151.0,256338119.0,350000000.0,,1.19,-12.42,-23.5,1520416759,
blockcat,BlockCAT,CAT,438,1.66631,0.00015889,54889.7,12264243.0,7360121.0,9200151.0,,-0.64,4.15,22.98,1520416751,
echolink,EchoLink,EKO,439,0.0486262,0.00000464,868470.0,12151481.0,249895761.0,500000000.0,,-0.7,-17.9,-22.0,1520416758,
nvo,NVO,NVST,440,0.809849,0.00007722,836.162,12147735.0,15000000.0,15000000.0,,-1.23,-25.05,-30.38,1520416751,
internet-of-people,Internet of People,IOP,441,3.4146,0.0003256,734300.0,12039345.0,3525843.0,3931947.0,21000000.0,0.99,-3.98,-0.91,1520416748,
circuits-of-value,Circuits of Value,COVAL,442,0.0118504,0.00000113,35737.8,11850400.0,1000000000.0,1200000000.0,,0.85,-6.87,-16.23,1520416744,
the-champcoin,The ChampCoin,TCC,443,0.0709974,0.00000677,22417.9,11709298.0,164925727.0,218000000.0,516085281.0,-0.6,-6.11,-1.77,1520416752,
lockchain,LockChain,LOC,444,1.25986,0.00012014,21152.2,11707836.0,9292966.0,18585933.0,,-0.95,-1.08,-13.4,1520416757,
sphere,Sphere,SPHR,445,3.79411,0.00036179,2799880.0,11697015.0,3082940.0,3082940.0,,-1.03,7.81,26.93,1520416744,
e-coin,E-coin,ECN,446,32.9753,0.00314438,2158.67,11553334.0,350363.0,213270119.0,,-0.6,-7.75,-8.91,1520416749,
leverj,Leverj,LEV,447,0.0971584,0.00000926,1736500.0,11473485.0,118090511.0,1000000000.0,,-0.32,1.24,8.81,1520416758,
polis,Polis,POLIS,448,10.1815,0.00097086,137092.0,11431904.0,1122811.0,1200809.0,25000000.0,-1.5,0.52,2.17,1520416757,
dubaicoin-dbix,DubaiCoin,DBIX,449,5.18111,0.00049405,92729.7,11314744.0,2183845.0,2183845.0,,-1.54,-11.01,-21.66,1520416749,
curecoin,Curecoin,CURE,450,0.471155,0.00004493,66084.8,11237722.0,23851433.0,23851433.0,,-1.33,-8.78,-1.92,1520416743,
rebellious,Rebellious,REBL,451,0.066178,0.00000631,1170680.0,11120830.0,168044221.0,326480305.0,,0.28,-4.47,20.96,1520416758,
worldcore,Worldcore,WRC,452,0.062423,0.00000595,793431.0,10930848.0,175109299.0,245209299.0,,-1.88,-8.0,-44.29,1520416757,
mybit-token,MyBit Token,MYB,453,3.87035,0.00036906,80050.8,10834953.0,2799476.0,2812073.0,,8.39,2.66,-27.26,1520416753,
cargox,CargoX,CXO,454,0.0835611,0.00000797,71338.5,10785349.0,129071409.0,215119016.0,,-1.7,-8.81,-23.82,1520416759,
bitcrystals,Bitcrystals,BCY,455,0.465216,0.00004436,26804.8,10785231.0,23183277.0,23183277.0,,-0.77,-4.31,-0.02,1520416744,
nubits,NuBits,USNBT,456,0.996678,0.00009504,11439100.0,10591744.0,10627047.0,70359353.0,,-0.46,0.07,0.03,1520416743,
pandacoin-pnd,Pandacoin,PND,457,0.000320316,0.00000003,9070.33,10415048.0,32514916898.0,32514916898.0,,-4.7,-13.55,-23.38,1520416741,
voisecom,Voise,VOISE,458,0.020876,0.00000199,793715.0,10414776.0,498887537.0,775513268.0,,2.2,7.38,-18.36,1520416753,
bounty0x,Bounty0x,BNTY,459,0.0845166,0.00000806,142851.0,10411422.0,123187898.0,500000000.0,,-1.72,-13.09,-27.54,1520416757,
korecoin,Kore,KORE,460,5.06514,0.00048299,7030740.0,10244068.0,2022465.0,2022465.0,12000000.0,-1.39,6.93,72.98,1520416743,
bitqy,bitqy,BQ,461,0.00351475,0.00000034,4288.92,10239019.0,2913157085.0,10000000000.0,,-6.38,-4.34,-14.91,1520416752,
pinkcoin,PinkCoin,PINK,462,0.0266997,0.00000255,108535.0,10196794.0,381906699.0,392906699.0,,-3.65,-15.85,-10.47,1520416742,
payfair,Payfair,PFR,463,0.130403,0.00001243,45664.8,10171393.0,77999687.0,88999687.0,,-1.36,-6.94,-7.9,1520416756,
dcorp,DCORP,DRP,464,1.24418,0.00011864,23458.9,10070396.0,8094002.0,8094002.0,,-0.6,-12.25,-21.26,1520416755,
sportyco,SportyCo,SPF,465,0.19552,0.00001864,1427540.0,10009798.0,51195775.0,70673454.0,,-0.25,-10.75,-29.23,1520416757,
atmos,Atmos,ATMS,466,0.099627,0.00000950,40183.0,10005529.0,100429892.0,110429892.0,,-0.6,0.62,7.96,1520416749,
novacoin,Novacoin,NVC,467,4.97989,0.00047486,52747.8,9985691.0,2005203.0,2005203.0,,-0.25,-6.36,-4.14,1520416740,
linda,Linda,LINDA,468,0.00116161,0.00000011,132012.0,9885888.0,8510505500.0,8510505500.0,50000000000.0,6.28,-8.83,-20.39,1520416751,
vcash,Vcash,XVC,469,0.640235,0.00006105,83439.9,9858742.0,15398630.0,15398630.0,,2.0,11.15,23.23,1520416743,
spectre-utility,Spectre.ai Utility Token,SXUT,470,0.400435,0.00003818,4522840.0,9822493.0,24529558.0,42980365.0,,-1.06,-6.25,-2.82,1520416758,
stealthcoin,Stealthcoin,XST,471,0.347286,0.00003312,12452.3,9821389.0,28280406.0,28280406.0,,-0.49,-8.19,6.18,1520416742,
biocoin,BioCoin,BIO,472,0.0158875,0.00000151,24212.6,9792165.0,616343961.0,816704066.0,,2.09,26.21,-2.43,1520416760,
coinmeet,CoinMeet,MEE,473,0.0502001,0.00000479,3637330.0,9785490.0,194929698.0,400000000.0,,-1.46,-18.14,-25.41,1520416759,
ethorse,Ethorse,HORSE,474,0.0971815,0.00000927,43513.6,9753680.0,100365600.0,125000000.0,,-8.19,-15.44,-29.01,1520416758,
pluton,Pluton,PLU,475,11.4578,0.00109257,1070.3,9739124.0,850000.0,20000000.0,20000000.0,-1.03,-14.6,-21.78,1520416747,
ebtcnew,eBitcoin,EBTC,476,0.513632,0.00004898,194441.0,9706169.0,18897126.0,21000000.0,,-0.72,-3.27,3.22,1520416755,
heat-ledger,HEAT,HEAT,477,0.292702,0.00002791,6303.25,9592524.0,32772320.0,32772320.0,,10.97,-4.73,-6.32,1520416747,
flixxo,Flixxo,FLIXX,478,0.127344,0.00001214,429758.0,9583063.0,75253355.0,189151329.0,,-0.98,-10.96,2.79,1520416756,
aventus,Aventus,AVT,479,1.59417,0.00015201,230887.0,9565020.0,6000000.0,10000000.0,,-0.54,-14.84,-24.57,1520416753,
fedoracoin,FedoraCoin,TIPS,480,0.0000215546,0.000000002,6499.08,9552313.0,443168182458,443168182458,,3.55,125.03,-25.74,1520416741,
oxycoin,Oxycoin,OXY,481,0.096844,0.00000923,173978.0,9321439.0,96252111.0,106754910.0,,3.24,-19.62,-27.87,1520416755,
hellogold,HelloGold,HGT,482,0.0351643,0.00000335,14859.1,9249429.0,263034654.0,1000000000.0,,-21.74,-2.3,-24.52,1520416754,
kilocoin,KiloCoin,KLC,483,0.0467797,0.00000446,1676.97,9182760.0,196297971.0,10025186872.0,,-0.64,23.84,81.35,1520416745,
ethereum-blue,BLUE,BLUE,484,0.24979,0.00002382,27996.4,9153624.0,36645278.0,42000000.0,42000000.0,-11.31,-16.86,-16.75,1520416754,
sequence,Sequence,SEQ,485,0.199569,0.00001903,10571.1,9068988.0,45442868.0,45442868.0,,-0.6,-7.94,-6.33,1520416747,
gobyte,GoByte,GBX,486,9.76194,0.00093086,280210.0,9054395.0,927520.0,1752507.0,31800000.0,-3.97,0.59,-44.43,1520416755,
pirl,Pirl,PIRL,487,0.778371,0.00007422,47280.9,9034973.0,11607540.0,11607540.0,,-0.94,-6.02,-9.33,1520416755,
obits,OBITS,OBITS,488,0.566759,0.00005404,31783.8,8883721.0,15674600.0,15674600.0,,-7.47,-11.99,-15.89,1520416745,
karma,Karma,KRM,489,0.0087055,0.00000083,24085.8,8752632.0,1005414013.0,3000000000.0,,-9.32,-16.09,-29.64,1520416758,
autonio,Autonio,NIO,490,0.132885,0.00001267,14287.0,8747572.0,65828135.0,220466789.0,,-0.92,-22.66,-28.25,1520416755,
bitcoinz,BitcoinZ,BTCZ,491,0.00679494,0.00000065,127492.0,8680622.0,1277512649.0,1277512649.0,21000000000.0,-1.47,-17.68,-4.1,1520416754,
playkey,Playkey,PKT,492,0.635817,0.00006063,15101.2,8667147.0,13631512.0,19893268.0,,-0.79,-8.28,-27.12,1520416757,
aidcoin,AidCoin,AID,493,0.258797,0.00002468,234157.0,8647178.0,33412976.0,100000000.0,,-0.61,-10.23,-13.15,1520416759,
locicoin,LOCIcoin,LOCI,494,0.236783,0.00002258,35455.3,8646868.0,36518110.0,100000000.0,,-3.91,-7.83,-28.53,1520416759,
astro,Astro,ASTRO,495,2.56559,0.00024464,583.923,8501937.0,3313833.0,6999999.0,,-1.31,,,1520416756,
artbyte,ArtByte,ABY,496,0.0105964,0.00000101,23897.7,8398042.0,792537250.0,792537250.0,,-1.61,-10.92,-12.68,1520416742,
hyperstake,HyperStake,HYP,497,0.00724777,0.00000069,6089.87,8384801.0,1156880176.0,1156880176.0,,2.1,-5.32,-5.44,1520416743,
elixir,Elixir,ELIX,498,0.26607,0.00002537,51294.9,8346756.0,31370525.0,31370525.0,,-2.54,-15.95,-25.16,1520416754,
devery,Devery,EVE,499,0.132266,0.00001261,77546.8,8321966.0,62918410.0,100000000.0,,-1.18,-15.9,-9.78,1520416759,
change,Change,CAG,500,0.223976,0.00002136,301509.0,8311724.0,37109887.0,79184116.0,,-0.85,-8.96,-4.81,1520416754,
cvcoin,CVCoin,CVCOIN,501,0.829557,0.00007910,6413.31,8160380.0,9837033.0,15000000.0,,-6.47,-19.16,-7.79,1520416751,
block-array,Block Array,ARY,502,0.118984,0.00001135,41385.6,8142163.0,68430738.0,88409933.0,,-1.67,-5.6,-9.41,1520416759,
dopecoin,DopeCoin,DOPE,503,0.0693503,0.00000661,66110.4,8103252.0,116845228.0,116845228.0,,-2.47,-1.51,0.82,1520416741,
dovu,Dovu,DOVU,504,0.122495,0.00001168,17362.6,7814354.0,63793250.0,963761390.0,,1.33,5.12,7.46,1520416754,
sureremit,SureRemit,RMT,505,0.0154041,0.00000147,42081.6,7702050.0,500000000.0,1000000000.0,,1.1,1.31,-13.77,1520416759,
qwark,Qwark,QWARK,506,0.148693,0.00001418,55631.5,7697893.0,51770379.0,206075989.0,,0.96,-7.01,7.21,1520416746,
breakout-stake,Breakout Stake,BRX,507,1.22386,0.0001167,19510.4,7671255.0,6268082.0,6268082.0,6268082.0,-4.37,-13.16,14.11,1520416747,
aichain,AICHAIN,AIT,508,0.0393265,0.00000375,21474.8,7611084.0,193535756.0,2100000000.0,,-1.28,-13.55,-31.3,1520416758,
clearpoll,ClearPoll,POLL,509,1.0849,0.00010345,391267.0,7594290.0,6999991.0,8999992.0,,-3.56,-20.08,-33.8,1520416754,
apx,APX,APX,510,10.7759,0.00102754,6953.77,7577387.0,703179.0,803179.0,,-0.6,-10.59,2.78,1520416750,
synergy,Synergy,SNRG,511,2.17255,0.00020717,3991.53,7544272.0,3472542.0,3472542.0,,4.47,-5.71,8.91,1520416744,
denarius-dnr,Denarius,DNR,512,3.09517,0.00029514,23819.4,7511581.0,2426872.0,2426872.0,10000000.0,-1.82,-11.84,10.04,1520416751,
lampix,Lampix,PIX,513,0.0554271,0.00000529,30338.9,7500507.0,135322017.0,327154880.0,657154880.0,-3.15,7.76,-4.33,1520416753,
get-protocol,GET Protocol,GET,514,0.716817,0.00006835,44511.9,7443710.0,10384393.0,33368773.0,,-13.09,-31.77,-35.28,1520416758,
eroscoin,Eroscoin,ERO,515,0.0397218,0.00000379,88521.0,7417808.0,186744000.0,240000000.0,,-0.49,-4.71,-12.02,1520416757,
memetic,Memetic / PepeCoin,MEME,516,0.340522,0.00003247,1257070.0,7407423.0,21753139.0,22120392.0,,2.28,-9.22,-7.23,1520416746,
gatcoin,Gatcoin,GAT,517,0.0139283,0.00000133,30773.9,7380069.0,529861449.0,1000000000.0,,-5.84,-14.57,-24.3,1520416758,
vtorrent,vTorrent,VTR,518,0.642227,0.00006124,43358.6,7372831.0,11480101.0,11480101.0,,-0.84,-16.01,-1.71,1520416744,
1337coin,Elite,1337,519,0.000286136,0.00000003,17367.7,7362450.0,25730595368.0,28532948483.0,,-3.98,-8.66,-3.84,1520416745,
starbase,Starbase,STAR,520,0.0389504,0.00000371,1877.58,7303200.0,187500000.0,1000000000.0,,-1.35,-39.22,-41.22,1520416757,
pesetacoin,Pesetacoin,PTC,521,0.0546853,0.00000521,25426.3,7273548.0,133007374.0,133007374.0,,-1.08,-6.41,2.49,1520416741,
herocoin,HEROcoin,PLAY,522,0.0603328,0.00000575,49770.2,7183057.0,119057249.0,252165029.0,,-1.74,-18.06,-18.14,1520416758,
europecoin,EuropeCoin,ERC,523,0.715846,0.00006826,14430.6,7175234.0,10023433.0,10023433.0,32000000.0,-1.79,-4.6,3.23,1520416745,
bunnycoin,BunnyCoin,BUN,524,0.0000695189,0.000000007,751.346,7142402.0,102740432080,102740432080,,39.05,32.96,-16.97,1520416743,
internxt,Internxt,INXT,525,11.3047,0.00107797,45431.9,7117547.0,629610.0,629610.0,629610.0,11.34,9.98,-6.95,1520416755,
blockpool,Blockpool,BPL,526,0.317443,0.00003027,894.024,7077039.0,22293890.0,25264095.0,,-0.56,-5.93,12.34,1520416756,
aigang,Aigang,AIX,527,0.392278,0.00003741,50637.2,7005099.0,17857486.0,29274567.0,,-0.23,-4.77,-2.54,1520416757,
veriumreserve,VeriumReserve,VRM,528,4.57991,0.00043672,56026.5,6979986.0,1524044.0,1524044.0,,-1.27,-9.71,0.66,1520416747,
viuly,Viuly,VIU,529,0.0104237,0.00000099,508397.0,6957579.0,667476921.0,1000000000.0,,-2.1,-0.97,5.17,1520416756,
vezt,Vezt,VZT,530,0.159909,0.00001525,11009.8,6889038.0,43080988.0,125000000.0,,-0.84,-1.13,2.37,1520416758,
goldcoin,GoldCoin,GLD,531,0.168125,0.00001603,57607.5,6871455.0,40871108.0,40871108.0,72245700.0,0.98,-3.48,1.47,1520416740,
farad,Farad,FRD,532,0.0502119,0.00000479,28901.3,6840642.0,136235468.0,200000000.0,,-31.56,-4.98,-0.83,1520416755,
bitcoin-plus,Bitcoin Plus,XBC,533,64.0923,0.00611156,126988.0,6810136.0,106255.0,106255.0,1000000.0,-0.23,-5.15,-15.22,1520416742,
bezop,Bezop,BEZ,534,0.161075,0.00001536,28457.0,6786001.0,42129450.0,89267250.0,,-5.14,-24.64,,1520416760,
sumokoin,Sumokoin,SUMO,535,2.39392,0.00022827,31359.9,6767759.0,2827061.0,11715950.0,88888888.0,-0.06,-8.69,-17.55,1520416750,
dotcoin,Dotcoin,DOT,536,0.0235977,0.00000225,18897.1,6764293.0,286650500.0,551650500.0,890000000.0,-2.28,-5.78,-7.63,1520416744,
dao-casino,DAO.Casino,BET,537,0.0404275,0.00000385,4088.99,6762341.0,167270821.0,167270821.0,,2.01,-21.26,1.01,1520416751,
bitmark,Bitmark,BTM,538,0.800763,0.00007636,40538.1,6686447.0,8350095.0,8350095.0,,-0.45,-7.16,-6.86,1520416743,
travelflex,Travelflex,TRF,539,0.088127,0.00000840,38267.0,6660131.0,75574240.0,103994184.0,,1.68,-8.74,-33.16,1520416759,
tokenbox,Tokenbox,TBX,540,0.598975,0.00005712,42148.1,6643180.0,11090913.0,16051590.0,,-0.92,0.51,3.18,1520416759,
flik,FLiK,FLIK,541,0.109937,0.00001048,6273.04,6609817.0,60123682.0,80000000.0,600000000.0,-0.74,-0.9,-10.22,1520416755,
trueflip,TrueFlip,TFL,542,1.05747,0.00010084,237416.0,6606297.0,6247267.0,8924667.0,,3.01,-2.8,-10.13,1520416755,
zilla,Zilla,ZLA,543,0.173734,0.00001657,1084000.0,6474492.0,37266692.0,60000000.0,,-3.07,-22.45,-41.08,1520416759,
exclusivecoin,ExclusiveCoin,EXCL,544,1.43463,0.0001368,1912950.0,6435188.0,4485608.0,4485608.0,,-1.14,-1.75,13.81,1520416744,
uniform-fiscal-object,Uniform Fiscal Object,UFO,545,0.0017828,0.00000017,1307.44,6367884.0,3571844387.0,3571844387.0,4000000000.0,-0.64,-6.55,-4.1,1520416741,
breakout,Breakout,BRK,546,0.335616,0.00003200,33248.2,6267960.0,18675987.0,18675987.0,,-0.9,5.35,16.42,1520416746,
cryptopay,Cryptopay,CPAY,547,0.0932943,0.00000890,941.168,6180628.0,66248721.0,90414745.0,,3.58,-9.04,-24.94,1520416757,
creditbit,Creditbit,CRB,548,0.369127,0.00003520,85843.2,6112896.0,16560414.0,16560414.0,,-0.49,-4.89,4.06,1520416745,
zrcoin,ZrCoin,ZRC,549,1.59639,0.00015223,79002.7,6077690.0,3807146.0,4988894.0,,-0.75,-3.14,-12.44,1520416751,
