id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,__extra_
phore,Phore,PHR,365,2.54313,0.00024224,78070.3,17751680.0,6980249.0,12320249.0,,-1.14,-13.34,-17.07,1520417055,
florincoin,FlorinCoin,FLO,366,0.124189,0.00001183,276120.0,17701165.0,142534079.0,142534079.0,160000000.0,-0.19,-0.2,21.04,1520417041,
energycoin,Energycoin,ENRG,367,0.145086,0.00001382,21341.6,17655367.0,121688976.0,121688976.0,,0.95,-5.06,4.13,1520417043,
rubycoin,Rubycoin,RBY,368,0.681079,0.00006488,8969.92,17284768.0,25378506.0,25378506.0,,-0.39,-7.43,-9.46,1520417041,
olympus-labs,Olympus Labs,MOT,369,0.465514,0.00004434,1064870.0,17213171.0,36976699.0,100000000.0,,-4.28,-21.26,-32.55,1520417057,
bitdegree,BitDegree,BDG,370,0.0485865,0.00000463,75345.9,17032930.0,350569198.0,514800000.0,,5.03,-2.65,-24.23,1520417057,
neumark,Neumark,NEU,371,0.589196,0.00005612,125476.0,16926028.0,28727331.0,53020035.0,1500000000.0,-2.27,-10.79,-16.44,1520417057,
bodhi,Bodhi,BOT,372,0.421905,0.00004019,1329400.0,16876200.0,40000000.0,100000000.0,100000000.0,-1.07,-9.75,-13.87,1520417056,
encrypgen,EncrypGen,DNA,373,0.267146,0.00002545,200146.0,16606715.0,62163444.0,70978386.0,,0.1,-19.39,6.54,1520417056,
rivetz,Rivetz,RVT,374,0.629465,0.00005996,16368.0,16519974.0,26244468.0,200000000.0,,-0.42,-8.97,-22.61,1520417054,
myriad,Myriad,XMY,375,0.0105814,0.00000101,159517.0,16484459.0,1557871250.0,1557871250.0,,1.26,-9.31,-7.28,1520417042,
airtoken,AirToken,AIR,376,0.0156667,0.00000149,168160.0,16450035.0,1050000000.0,1491492558.0,,-0.51,-11.13,0.57,1520417054,
universal-currency,Universal Currency,UNIT,377,1.2402,0.00011813,48287.0,16323249.0,13161788.0,17261788.0,210000000.0,-0.43,-1.16,-13.24,1520417044,
hacken,Hacken,HKN,378,4.00827,0.0003818,205080.0,16309117.0,4068867.0,5600000.0,,-0.13,-9.56,-0.19,1520417057,
incent,Incent,INCNT,379,0.353035,0.00003363,81348.3,16245471.0,46016602.0,46016625.0,,-0.66,-11.98,17.63,1520417048,
target-coin,Target Coin,TGT,380,0.0168991,0.00000161,1046.96,16095208.0,952429892.0,2000100000.0,,-0.58,-3.06,-6.89,1520417053,
earthcoin,EarthCoin,EAC,381,0.00135072,0.00000013,177240.0,15916870.0,11783989189.0,11783989189.0,,-7.49,-24.84,16.28,1520417041,
primas,Primas,PST,382,0.310318,0.00002956,5433450.0,15888282.0,51200000.0,100000000.0,,0.18,-4.94,-6.49,1520417052,
rialto,Rialto,XRL,383,0.216444,0.00002062,30948.7,15826984.0,73122768.0,100000000.0,,9.96,0.06,30.96,1520417051,
russian-mining-coin,Russian Miner Coin,RMC,384,10497.2,0.9999,1053.92,15819280.0,1507.0,10757.0,,-0.42,17.63,20.12,1520417055,
spectrecoin,Spectrecoin,XSPEC,385,0.755596,0.00007197,173952.0,15705262.0,20785264.0,20785264.0,,-1.12,-11.19,-36.58,1520417048,
divi,Divi,DIVX,386,3.04523,0.00029007,86202.2,15661943.0,5143107.0,6171607.0,,-2.71,-5.98,16.89,1520417057,
golos,Golos,GOLOS,387,0.125744,0.00001198,23153.6,15657503.0,124518891.0,124518891.0,,-0.94,-12.42,-10.76,1520417048,
open-trading-network,Open Trading Network,OTN,388,4.34249,0.00041364,57449.2,15599871.0,3592379.0,82630002.0,100000000.0,-0.93,-11.64,-19.73,1520417054,
stox,Stox,STX,389,0.367906,0.00003504,846250.0,15480632.0,42077682.0,57512256.0,,-0.46,-3.76,-11.86,1520417052,
newyorkcoin,NewYorkCoin,NYC,390,0.000116356,0.00000001,14008.7,15380572.0,132185463284,132185463284,132185463284,-7.91,-34.59,-26.65,1520417042,
musicoin,Musicoin,MUSIC,391,0.0232297,0.00000221,160112.0,15294075.0,658384524.0,658384524.0,,-2.07,-13.0,0.08,1520417049,
bitusd,bitUSD,BITUSD,392,1.07422,0.00010232,3798190.0,15219979.0,14168400.0,14168400.0,,-3.96,5.57,1.46,1520417043,
alis,ALIS,ALIS,393,0.394635,0.00003759,36687.2,15208699.0,38538647.0,75209200.0,,-2.52,-9.18,-12.04,1520417053,
gambit,Gambit,GAM,394,12.6331,0.00120335,15176.1,15163249.0,1200279.0,1200279.0,,-0.42,-10.51,-14.78,1520417044,
syndicate,Syndicate,SYNX,395,0.76865,0.00007322,467159.0,14999990.0,19514720.0,19514720.0,,-0.28,-5.71,0.37,1520417046,
paragon,Paragon,PRG,396,0.230362,0.00002194,93439.5,14958928.0,64936611.0,164936611.0,,-0.19,-3.64,-12.39,1520417054,
clams,Clams,CLAM,397,5.14483,0.00049007,125066.0,14948727.0,2905582.0,16604232.0,,-0.78,-11.18,-9.56,1520417043,
nexium,Nexium,NXC,398,0.224353,0.00002137,57218.5,14924179.0,66520969.0,66520969.0,,-0.55,-13.02,6.35,1520417048,
bitdice,BitDice,CSNO,399,0.209965,0.00002000,17355.1,14697550.0,70000000.0,100000000.0,,-0.42,-5.92,-8.56,1520417053,
neoscoin,NeosCoin,NEOS,400,3.94725,0.00037599,222358.0,14673653.0,3717437.0,3717437.0,,-0.2,-10.27,-6.46,1520417043,
decent-bet,DecentBet,DBET,401,0.123571,0.00001177,47100.7,14615549.0,118276530.0,175047508.0,,-5.23,-13.42,-8.88,1520417055,
quantum,Quantum,QAU,402,0.193453,0.00001843,13764.4,14603285.0,75487507.0,240395553.0,,-0.45,-1.87,-18.21,1520417050,
snovio,Snovio,SNOV,403,0.0357086,0.00000340,237966.0,14461963.0,404999427.0,651129644.0,,-2.15,-14.99,-28.26,1520417056,
bismuth,Bismuth,BIS,404,1.77421,0.000169,95596.5,14432984.0,8134879.0,8833570.0,109999978.0,-0.3,13.47,-10.48,1520417054,
oraclechain,OracleChain,OCT,405,0.480756,0.00004579,99445.8,14422680.0,30000000.0,30000000.0,,-3.89,-9.09,-16.13,1520417051,
dynamic,Dynamic,DYN,406,2.98906,0.00028472,2587720.0,14366038.0,4806206.0,13894527.0,,0.49,8.32,25.8,1520417049,
neutron,Neutron,NTRN,407,0.415731,0.00003960,29824.6,14284851.0,34360803.0,34360803.0,68000000.0,-0.45,-5.06,-0.67,1520417043,
exchange-union,Exchange Union,XUC,408,7.1397,0.00068008,1092920.0,14279400.0,2000000.0,3000000000.0,,-0.44,-5.96,0.81,1520417054,
ixledger,iXledger,IXT,409,0.3977,0.00003788,312402.0,14229246.0,35778844.0,65778844.0,,-0.2,-6.02,-23.4,1520417052,
etheroll,Etheroll,DICE,410,2.02771,0.00019315,70893.0,14197260.0,7001623.0,7001623.0,7001622.0,-1.49,-3.74,-19.41,1520417049,
xaurum,Xaurum,XAUR,411,0.110239,0.00001050,34331.0,14015149.0,127134220.0,127134220.0,,-0.65,-6.82,-6.41,1520417044,
prizm,PRIZM,PZM,412,0.925105,0.00008812,11955.7,14013728.0,15148256.0,15148256.0,6000000000.0,-0.31,-3.99,-11.82,1520417049,
hackspace-capital,Hackspace Capital,HAC,413,0.0430463,0.00000410,95784.6,13960291.0,324308731.0,1000000000.0,,2.05,-12.53,-38.77,1520417058,
oneroot-network,OneRoot Network,RNT,414,0.0739123,0.00000704,324421.0,13943665.0,188651480.0,400000000.0,,1.92,-11.27,-10.53,1520417058,
patientory,Patientory,PTOY,415,0.19844,0.00001890,801085.0,13890800.0,70000000.0,100002000.0,,-2.35,-9.25,7.08,1520417050,
atbcoin,ATBCoin,ATB,416,0.336616,0.00003206,3072640.0,13819666.0,41054692.0,53031492.0,300000000.0,-1.93,-3.06,-23.42,1520417052,
hubii-network,Hubii Network,HBT,417,1.02118,0.00009727,11505.7,13802696.0,13516418.0,31801784.0,,-1.22,-5.86,-25.05,1520417054,
b2bx,B2BX,B2B,418,0.832591,0.00007931,633266.0,13756471.0,16522484.0,19822337.0,,-2.77,-3.83,37.74,1520417055,
tiesdb,Ties.DB,TIE,419,0.343398,0.00003271,104180.0,13696700.0,39885788.0,59251278.0,,-0.48,-7.28,19.33,1520417056,
measurable-data-token,Measurable Data Token,MDT,420,0.0894977,0.00000853,494512.0,13527208.0,151145876.0,1000000000.0,,4.7,6.15,-0.07,1520417057,
boolberry,Boolberry,BBR,421,1.20721,0.00011499,9251.85,13499957.0,11182775.0,11182775.0,18450000.0,-0.42,-4.19,-17.23,1520417043,
hydro-protocol,Hydro Protocol,HOT,422,0.0580092,0.00000553,230191.0,13351937.0,230169301.0,1560000000.0,,5.29,-1.26,-6.14,1520417058,
global-currency-reserve,Global Currency Reserve,GCR,423,0.128465,0.00001224,66649.1,13345867.0,103887180.0,103887180.0,,-0.93,-12.6,0.88,1520417045,
transfercoin,TransferCoin,TX,424,2.06834,0.00019702,6182110.0,13161129.0,6363136.0,6363136.0,,1.69,6.88,90.55,1520417044,
espers,Espers,ESP,425,0.000618826,0.00000006,21926.8,13143857.0,21239987566.0,21239987566.0,50000000000.0,15.4,-16.79,4.35,1520417046,
fidentiax,FidentiaX,FDX,426,0.12428,0.00001184,16191.8,13049400.0,105000000.0,130000000.0,,-0.73,-8.74,-26.36,1520417057,
polybius,Polybius,PLBT,427,3.3955,0.00032344,84049.5,12974048.0,3820954.0,3969565.0,,1.49,-7.82,-18.27,1520417051,
luxcoin,LUXCoin,LUX,428,10.6098,0.00101062,305451.0,12935143.0,1219169.0,4219169.0,60000000.0,-0.44,-5.42,-18.97,1520417055,
foldingcoin,FoldingCoin,FLDC,429,0.0224613,0.00000214,38530.1,12932408.0,575764018.0,1000000000.0,,-0.78,-8.11,-13.35,1520417043,
profile-utility-token,Profile Utility Token,PUT,430,0.616829,0.00005876,2183000.0,12906125.0,20923343.0,100000000.0,,-0.55,-18.51,-7.39,1520417058,
mysterium,Mysterium,MYST,431,0.646098,0.00006154,182161.0,12553054.0,19429024.0,32433366.0,,-0.63,-5.57,-4.12,1520417050,
coinfi,CoinFi,COFI,432,0.07327,0.00000698,151389.0,12490379.0,170470573.0,300000000.0,,9.35,-2.34,-17.06,1520417058,
prochain,ProChain,PRA,433,0.251834,0.00002399,520369.0,12481585.0,49562749.0,100000000.0,,-0.95,-16.75,-20.49,1520417056,
blockcat,BlockCAT,CAT,434,1.6847,0.00016047,55766.2,12399596.0,7360121.0,9200151.0,,0.56,5.36,24.37,1520417052,
solaris,Solaris,XLR,435,11.5863,0.00110364,42405.9,12358287.0,1066629.0,1216330.0,,-0.46,-9.33,-15.66,1520417049,
axpire,aXpire,AXP,436,0.0480608,0.00000458,138307.0,12319815.0,256338119.0,350000000.0,,0.66,-12.24,-23.44,1520417059,
internet-of-people,Internet of People,IOP,437,3.4596,0.00032954,738878.0,12198008.0,3525843.0,3931947.0,21000000.0,2.33,-2.71,0.41,1520417047,
credo,Credo,CREDO,438,0.0221513,0.00000211,906.41,12180816.0,549891703.0,1374729257.0,,-8.25,-18.22,19.33,1520417053,
echolink,EchoLink,EKO,439,0.048588,0.00000463,862997.0,12141935.0,249895761.0,500000000.0,,-0.69,-17.87,-21.98,1520417058,
nvo,NVO,NVST,440,0.803037,0.00007649,829.128,12045555.0,15000000.0,15000000.0,,-1.95,-25.6,-30.9,1520417051,
circuits-of-value,Circuits of Value,COVAL,441,0.011863,0.00000113,35776.0,11863000.0,1000000000.0,1200000000.0,,1.11,-6.72,-16.09,1520417044,
sphere,Sphere,SPHR,442,3.82137,0.000364,2809980.0,11781055.0,3082940.0,3082940.0,,-0.4,8.86,27.86,1520417045,
lockchain,LockChain,LOC,443,1.26464,0.00012046,26175.3,11752257.0,9292966.0,18585933.0,,-0.54,-0.67,-13.05,1520417057,
the-champcoin,The ChampCoin,TCC,444,0.0710732,0.00000677,22441.8,11721799.0,164925727.0,218000000.0,516085281.0,-0.42,-5.92,-1.64,1520417052,
e-coin,E-coin,ECN,445,33.0105,0.00314438,2160.99,11565667.0,350363.0,213270119.0,,-0.42,-7.56,-8.93,1520417049,
alqo,ALQO,ALQO,446,0.387083,0.00003687,112767.0,11513405.0,29744021.0,29844022.0,57879300.0,-45.53,-48.03,-53.05,1520417055,
leverj,Leverj,LEV,447,0.0969867,0.00000924,1733980.0,11453209.0,118090511.0,1000000000.0,,-0.48,1.06,8.69,1520417058,
polis,Polis,POLIS,448,10.1924,0.00097086,137239.0,11444143.0,1122811.0,1200809.0,25000000.0,-0.62,0.87,2.3,1520417057,
dubaicoin-dbix,DubaiCoin,DBIX,449,5.21659,0.0004969,93363.8,11392227.0,2183845.0,2183845.0,,-0.69,-10.26,-21.09,1520417049,
curecoin,Curecoin,CURE,450,0.472763,0.00004503,66620.5,11276075.0,23851433.0,23851433.0,,-0.85,-8.33,-1.57,1520417042,
rebellious,Rebellious,REBL,451,0.0662719,0.00000631,1172500.0,11136610.0,168044221.0,326480305.0,,0.44,-4.34,21.2,1520417057,
worldcore,Worldcore,WRC,452,0.0621746,0.00000592,791903.0,10887351.0,175109299.0,245209299.0,,-2.22,-8.27,-44.49,1520417057,
mybit-token,MyBit Token,MYB,453,3.87158,0.00036878,80076.8,10838396.0,2799476.0,2812073.0,,7.05,2.73,-27.28,1520417052,
bitcrystals,Bitcrystals,BCY,454,0.463528,0.00004415,26907.8,10746098.0,23183277.0,23183277.0,,-1.03,-4.49,-0.34,1520417045,
cargox,CargoX,CXO,455,0.0832544,0.00000793,69754.9,10745763.0,129071409.0,215119016.0,,-2.02,-8.96,-24.09,1520417059,
nubits,NuBits,USNBT,456,0.999128,0.00009517,11361500.0,10617780.0,10627047.0,70359353.0,,-0.18,0.35,0.27,1520417043,
pandacoin-pnd,Pandacoin,PND,457,0.000321224,0.00000003,9132.31,10444572.0,32514916898.0,32514916898.0,,-0.16,-13.15,-23.13,1520417041,
bounty0x,Bounty0x,BNTY,458,0.0845649,0.00000806,142932.0,10417372.0,123187898.0,500000000.0,,-1.6,-12.9,-27.41,1520417057,
korecoin,Kore,KORE,459,5.13413,0.00048905,7084240.0,10383598.0,2022465.0,2022465.0,12000000.0,-0.49,8.38,75.34,1520417042,
bitqy,bitqy,BQ,460,0.00351738,0.00000034,4292.46,10246680.0,2913157085.0,10000000000.0,,-6.27,-4.59,-14.72,1520417052,
pinkcoin,PinkCoin,PINK,461,0.0267277,0.00000255,108643.0,10207488.0,381906699.0,392906699.0,,-3.51,-15.65,-10.35,1520417042,
payfair,Payfair,PFR,462,0.13043,0.00001242,45674.3,10173499.0,77999687.0,88999687.0,,-1.29,-6.92,-7.89,1520417056,
dcorp,DCORP,DRP,463,1.24551,0.00011864,23483.9,10081161.0,8094002.0,8094002.0,,-0.42,-12.15,-21.13,1520417055,
sportyco,SportyCo,SPF,464,0.195689,0.00001864,1428790.0,10018450.0,51195775.0,70673454.0,,-0.12,-10.68,-29.14,1520417056,
atmos,Atmos,ATMS,465,0.0997335,0.00000950,40226.0,10016225.0,100429892.0,110429892.0,,-0.42,0.81,7.98,1520417049,
novacoin,Novacoin,NVC,466,4.9815,0.00047451,52668.4,9988920.0,2005203.0,2005203.0,,-0.2,-6.21,-4.05,1520417041,
voisecom,Voise,VOISE,467,0.0198869,0.00000189,795277.0,9921327.0,498887537.0,775513268.0,,-2.45,1.94,-22.18,1520417053,
linda,Linda,LINDA,468,0.00116284,0.00000011,132341.0,9896356.0,8510505500.0,8510505500.0,50000000000.0,6.49,-8.61,-20.31,1520417051,
spectre-utility,Spectre.ai Utility Token,SXUT,469,0.400855,0.00003818,4500360.0,9832796.0,24529558.0,42980365.0,,-0.86,-6.12,-2.7,1520417058,
stealthcoin,Stealthcoin,XST,470,0.347649,0.00003311,12465.4,9831655.0,28280406.0,28280406.0,,-0.33,-8.01,6.36,1520417043,
biocoin,BioCoin,BIO,471,0.0159008,0.00000151,24224.0,9800362.0,616343961.0,816704066.0,,1.41,26.11,-2.3,1520417060,
coinmeet,CoinMeet,MEE,472,0.0501026,0.00000477,3641390.0,9766485.0,194929698.0,400000000.0,,-1.6,-18.3,-25.54,1520417058,
ethorse,Ethorse,HORSE,473,0.0972017,0.00000926,43522.7,9755707.0,100365600.0,125000000.0,,-8.07,-15.22,-28.95,1520417058,
pluton,Pluton,PLU,474,11.4645,0.00109204,1070.92,9744819.0,850000.0,20000000.0,20000000.0,-0.88,-14.47,-21.71,1520417047,
ebtcnew,eBitcoin,EBTC,475,0.513864,0.00004895,194553.0,9710553.0,18897126.0,21000000.0,,-0.71,-3.09,3.33,1520417055,
aventus,Aventus,AVT,476,1.60471,0.00015285,230487.0,9628260.0,6000000.0,10000000.0,,0.12,-14.28,-24.03,1520417052,
heat-ledger,HEAT,HEAT,477,0.29301,0.00002791,6309.91,9602617.0,32772320.0,32772320.0,,11.13,-4.63,-6.21,1520417046,
flixxo,Flixxo,FLIXX,478,0.127413,0.00001214,429990.0,9588256.0,75253355.0,189151329.0,,-0.83,-10.82,2.87,1520417056,
fedoracoin,FedoraCoin,TIPS,479,0.0000215709,0.000000002,6535.44,9559537.0,443168182458,443168182458,,3.48,125.15,-25.65,1520417041,
vcash,Vcash,XVC,480,0.618138,0.00005888,85619.0,9518478.0,15398630.0,15398630.0,,-1.68,7.55,19.13,1520417044,
oxycoin,Oxycoin,OXY,481,0.096935,0.00000923,173928.0,9330198.0,96252111.0,106754910.0,,3.43,-19.4,-27.84,1520417055,
hellogold,HelloGold,HGT,482,0.0351331,0.00000335,14774.6,9241223.0,263034654.0,1000000000.0,,-21.78,-2.76,-24.54,1520417054,
kilocoin,KiloCoin,KLC,483,0.0468297,0.00000446,1678.76,9192575.0,196297971.0,10025186872.0,,-0.42,23.63,81.79,1520417045,
ethereum-blue,BLUE,BLUE,484,0.249946,0.00002381,28013.2,9159341.0,36645278.0,42000000.0,42000000.0,-11.15,-16.95,-16.68,1520417054,
gobyte,GoByte,GBX,485,9.86804,0.00093997,282625.0,9152805.0,927520.0,1752507.0,31800000.0,-2.24,2.08,-43.79,1520417056,
sequence,Sequence,SEQ,486,0.199887,0.00001904,10710.6,9083439.0,45442868.0,45442868.0,,-0.37,-7.52,-6.12,1520417047,
pirl,Pirl,PIRL,487,0.779203,0.00007422,47351.1,9044630.0,11607540.0,11607540.0,,-0.8,-5.89,-9.26,1520417054,
obits,OBITS,OBITS,488,0.567046,0.00005401,31874.9,8888219.0,15674600.0,15674600.0,,-6.97,-11.99,-15.78,1520417056,
karma,Karma,KRM,489,0.00870763,0.00000083,24089.2,8754773.0,1005414013.0,3000000000.0,,-9.3,-16.07,-29.6,1520417057,
autonio,Autonio,NIO,490,0.132959,0.00001266,14296.8,8752443.0,65828135.0,220466789.0,,-0.77,-22.29,-28.18,1520417055,
bitcoinz,BitcoinZ,BTCZ,491,0.00680252,0.00000065,127405.0,8690305.0,1277512649.0,1277512649.0,21000000000.0,-0.37,-17.52,-3.96,1520417054,
playkey,Playkey,PKT,492,0.636376,0.00006062,15114.4,8674767.0,13631512.0,19893268.0,,-0.61,-8.13,-27.02,1520417057,
aidcoin,AidCoin,AID,493,0.25883,0.00002465,234187.0,8648281.0,33412976.0,100000000.0,,-0.51,-10.22,-13.1,1520417058,
locicoin,LOCIcoin,LOCI,494,0.235813,0.00002246,34448.0,8611445.0,36518110.0,100000000.0,,-3.51,-8.11,-28.76,1520417059,
astro,Astro,ASTRO,495,2.56613,0.00024443,584.045,8503727.0,3313833.0,6999999.0,,-1.22,,,1520417056,
artbyte,ArtByte,ABY,496,0.0107082,0.00000102,23880.5,8486647.0,792537250.0,792537250.0,,-0.48,-9.89,-11.72,1520417042,
hyperstake,HyperStake,HYP,497,0.00725552,0.00000069,6096.38,8393767.0,1156880176.0,1156880176.0,,2.21,-5.19,-5.26,1520417043,
elixir,Elixir,ELIX,498,0.266252,0.00002536,51202.0,8352465.0,31370525.0,31370525.0,,-2.41,-15.82,-25.08,1520417053,
devery,Devery,EVE,499,0.132294,0.00001260,77563.0,8323728.0,62918410.0,100000000.0,,-1.07,-15.9,-9.69,1520417059,
change,Change,CAG,500,0.224099,0.00002135,301666.0,8316289.0,37109887.0,79184116.0,,-0.69,-8.95,-4.84,1520417054,
dopecoin,DopeCoin,DOPE,501,0.0707822,0.00000674,66186.4,8270562.0,116845228.0,116845228.0,,-0.4,0.54,2.89,1520417041,
cvcoin,CVCoin,CVCOIN,502,0.829497,0.00007901,6413.75,8159789.0,9837033.0,15000000.0,,-6.22,-19.08,-7.78,1520417051,
block-array,Block Array,ARY,503,0.119045,0.00001134,41406.6,8146337.0,68430738.0,88409933.0,,-1.7,-5.54,-9.36,1520417058,
dovu,Dovu,DOVU,504,0.122593,0.00001168,17376.4,7820606.0,63793250.0,963761390.0,,1.5,5.01,7.44,1520417055,
sureremit,SureRemit,RMT,505,0.0154358,0.00000147,42168.3,7717900.0,500000000.0,1000000000.0,,0.77,1.62,-13.5,1520417059,
qwark,Qwark,QWARK,506,0.148851,0.00001418,55690.9,7706073.0,51770379.0,206075989.0,,1.11,-6.84,7.35,1520417046,
aichain,AICHAIN,AIT,507,0.0397884,0.00000379,19755.6,7700478.0,193535756.0,2100000000.0,,0.3,-12.4,-30.38,1520417058,
breakout-stake,Breakout Stake,BRX,508,1.225,0.00011669,19528.7,7678401.0,6268082.0,6268082.0,6268082.0,-4.25,-12.96,14.23,1520417047,
apx,APX,APX,509,10.7874,0.00102754,6961.2,7585473.0,703179.0,803179.0,,-0.45,-10.5,2.92,1520417049,
synergy,Synergy,SNRG,510,2.17488,0.00020717,3995.79,7552363.0,3472542.0,3472542.0,,4.73,-5.47,9.03,1520417044,
clearpoll,ClearPoll,POLL,511,1.07608,0.0001025,392503.0,7532550.0,6999991.0,8999992.0,,-3.91,-20.64,-34.3,1520417054,
denarius-dnr,Denarius,DNR,512,3.09849,0.00029514,24196.3,7519639.0,2426872.0,2426872.0,10000000.0,-1.52,-11.58,10.21,1520417051,
lampix,Lampix,PIX,513,0.0554833,0.00000529,30368.7,7508112.0,135322017.0,327154880.0,657154880.0,-2.93,7.95,-4.14,1520417053,
get-protocol,GET Protocol,GET,514,0.716945,0.00006829,44520.2,7445039.0,10384393.0,33368773.0,,-11.51,-31.31,-35.26,1520417058,
memetic,Memetic / PepeCoin,MEME,515,0.340736,0.00003246,1258590.0,7412078.0,21753139.0,22120392.0,,2.3,-9.09,-7.11,1520417046,
gatcoin,Gatcoin,GAT,516,0.0139362,0.00000133,30843.5,7384255.0,529861449.0,1000000000.0,,-5.7,-14.45,-24.24,1520417058,
1337coin,Elite,1337,517,0.000286878,0.00000003,17423.2,7381542.0,25730595368.0,28532948483.0,,-3.67,-8.37,-3.62,1520417045,
vtorrent,vTorrent,VTR,518,0.642913,0.00006124,43404.9,7380706.0,11480101.0,11480101.0,,-0.42,-15.92,-1.6,1520417043,
starbase,Starbase,STAR,519,0.0389585,0.00000371,1877.97,7304719.0,187500000.0,1000000000.0,,-1.22,-39.19,-41.11,1520417057,
pesetacoin,Pesetacoin,PTC,520,0.0547289,0.00000521,25400.4,7279347.0,133007374.0,133007374.0,,-0.85,-6.28,2.61,1520417041,
herocoin,HEROcoin,PLAY,521,0.0603778,0.00000575,41949.4,7188415.0,119057249.0,252165029.0,,-1.67,-17.95,-18.03,1520417057,
europecoin,EuropeCoin,ERC,522,0.716611,0.00006826,14446.0,7182902.0,10023433.0,10023433.0,32000000.0,-1.69,-4.5,3.35,1520417044,
internxt,Internxt,INXT,523,11.3162,0.00107791,45477.7,7124788.0,629610.0,629610.0,629610.0,10.92,10.13,-6.85,1520417054,
blockpool,Blockpool,BPL,524,0.317782,0.00003027,894.98,7084597.0,22293890.0,25264095.0,,-0.45,-5.83,12.45,1520417055,
aigang,Aigang,AIX,525,0.392121,0.00003735,50619.4,7002295.0,17857486.0,29274567.0,,-0.39,-4.82,-2.56,1520417057,
veriumreserve,VeriumReserve,VRM,526,4.57998,0.00043626,56496.4,6980092.0,1524044.0,1524044.0,,-1.11,-9.56,0.67,1520417047,
bezop,Bezop,BEZ,527,0.165074,0.00001572,28458.1,6954477.0,42129450.0,89267250.0,,-2.62,-22.66,,1520417059,
vezt,Vezt,VZT,528,0.16022,0.00001526,10950.1,6902436.0,43080988.0,125000000.0,,-0.56,-0.87,2.58,1520417058,
goldcoin,GoldCoin,GLD,529,0.168304,0.00001603,57669.0,6878771.0,40871108.0,40871108.0,72245700.0,1.14,-3.33,1.59,1520417040,
viuly,Viuly,VIU,530,0.0102825,0.00000098,506784.0,6863331.0,667476921.0,1000000000.0,,-3.2,-2.31,3.79,1520417055,
eroscoin,Eroscoin,ERO,531,0.0367194,0.00000350,81511.3,6857128.0,186744000.0,240000000.0,,-8.01,-11.92,-18.66,1520417056,
farad,Farad,FRD,532,0.0502336,0.00000478,28915.4,6843598.0,136235468.0,200000000.0,,-33.23,-5.21,-0.6,1520417055,
bitcoin-plus,Bitcoin Plus,XBC,533,64.113,0.00610701,127031.0,6812335.0,106255.0,106255.0,1000000.0,-0.17,-5.05,-15.14,1520417043,
tokenbox,Tokenbox,TBX,534,0.613667,0.00005845,42342.6,6806127.0,11090913.0,16051590.0,,1.77,2.97,5.71,1520417059,
sumokoin,Sumokoin,SUMO,535,2.39646,0.00022827,31393.2,6774940.0,2827061.0,11715950.0,88888888.0,-0.44,-8.41,-17.43,1520417051,
dotcoin,Dotcoin,DOT,536,0.0236228,0.00000225,18917.2,6771487.0,286650500.0,551650500.0,890000000.0,-2.15,-5.61,-7.46,1520417044,
dao-casino,DAO.Casino,BET,537,0.0404359,0.00000385,4089.84,6763746.0,167270821.0,167270821.0,,1.86,-21.1,1.06,1520417051,
bitmark,Bitmark,BTM,538,0.801363,0.00007633,40570.2,6691457.0,8350095.0,8350095.0,,-0.32,-7.02,-6.81,1520417043,
travelflex,Travelflex,TRF,539,0.0882023,0.00000840,38284.8,6665822.0,75574240.0,103994184.0,,1.86,-8.7,-33.08,1520417059,
trueflip,TrueFlip,TFL,540,1.06438,0.00010139,237834.0,6649466.0,6247267.0,8924667.0,,3.69,-2.16,-9.54,1520417052,
flik,FLiK,FLIK,541,0.110035,0.00001048,6269.5,6615709.0,60123682.0,80000000.0,600000000.0,-0.65,-0.76,-10.14,1520417053,
zilla,Zilla,ZLA,542,0.176695,0.00001683,1086270.0,6584838.0,37266692.0,60000000.0,,-1.47,-20.95,-40.04,1520417059,
exclusivecoin,ExclusiveCoin,EXCL,543,1.43826,0.000137,1928430.0,6451471.0,4485608.0,4485608.0,,-0.77,-1.33,14.13,1520417044,
uniform-fiscal-object,Uniform Fiscal Object,UFO,544,0.0017847,0.00000017,1308.83,6374671.0,3571844387.0,3571844387.0,4000000000.0,-0.42,-6.36,-3.9,1520417042,
breakout,Breakout,BRK,545,0.335958,0.00003200,33282.1,6274347.0,18675987.0,18675987.0,,-0.77,5.3,16.57,1520417046,
cryptopay,Cryptopay,CPAY,546,0.0933137,0.00000889,941.364,6181913.0,66248721.0,90414745.0,,2.45,-9.04,-24.88,1520417057,
iungo,Iungo,ING,547,0.15205,0.00001448,22811.9,6082000.0,40000000.0,62553604.0,,-0.58,-7.34,-29.81,1520417059,
zrcoin,ZrCoin,ZRC,548,1.59451,0.00015188,80458.3,6070532.0,3807146.0,4988894.0,,-0.86,-3.35,-12.53,1520417050,
2give,2GIVE,2GIVE,549,0.0116473,0.00000111,12590.9,6049207.0,519365621.0,519365621.0,,-0.42,-5.52,0.84,1520417046,
creditbit,Creditbit,CRB,550,0.364921,0.00003476,85803.1,6043243.0,16560414.0,16560414.0,,-1.57,-5.94,2.9,1520417045,
monkey-project,Monkey Project,MONK,551,9.46995,0.00090205,28478.3,6025015.0,636225.0,986175.0,,-0.55,-10.27,-17.78,1520417056,
